Unnamed: 0,appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,ABSA_expectations,dominant_aspect,dominant_sentiment
1752,502520,Ultimate General: Civil War,2017-07-14,0,29.99,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,6998,835,"{'Wargame': 337, 'Real Time Tactics': 329, 'War': 326, 'America': 324, 'Tabletop': 318, 'RTS': 309, 'Grand Strategy': 307, 'Strategy': 301, 'Historical': 243, 'Board Game': 199, 'Strategy RPG': 195, 'Turn-Based Strategy': 193, 'Education': 192, 'Tactical': 186, 'Military': 178, 'Combat': 170, 'Simulation': 169, 'Multiplayer': 77, 'Singleplayer': 77, 'Indie': 68}","Ultimate General: Civil War is basically an overblown sequel to the first game, using its success (and everything developers Game-Labs learned) as a foundation to go and build something much bigger and, so far at least, much better.",[],False,"[{'expectation': 'overblown sequel', 'aspect': 'story'}, {'expectation': 'bigger and, so far, much better', 'aspect': 'performance'}]","[{'aspect': 'story', 'sentiment': 'neutral'}, {'aspect': 'performance', 'sentiment': 'neutral'}]",story,neutral
1753,502520,Ultimate General: Civil War,2017-07-14,0,29.99,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,6998,835,"{'Wargame': 337, 'Real Time Tactics': 329, 'War': 326, 'America': 324, 'Tabletop': 318, 'RTS': 309, 'Grand Strategy': 307, 'Strategy': 301, 'Historical': 243, 'Board Game': 199, 'Strategy RPG': 195, 'Turn-Based Strategy': 193, 'Education': 192, 'Tactical': 186, 'Military': 178, 'Combat': 170, 'Simulation': 169, 'Multiplayer': 77, 'Singleplayer': 77, 'Indie': 68}","All the components of a good strategy are there. It’s handsomely-made, often difficult, and smugly satisfying in that tactical sort of way.",[],False,"[{'expectation': 'good strategy', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1754,430960,Lucy -The Eternity She Wished For-,2016-02-28,0,9.99,3,"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,7611,389,"{'Visual Novel': 431, 'Anime': 333, 'Dating Sim': 224, 'Story Rich': 224, 'Romance': 208, 'Robots': 168, 'Cute': 166, 'Drama': 154, 'Singleplayer': 119, 'Multiple Endings': 118, 'Simulation': 88, '2D': 79, 'Indie': 79, 'Sci-fi': 77, 'Great Soundtrack': 76, 'Casual': 72, 'Choose Your Own Adventure': 71, 'Adventure': 60, 'Science': 49, 'Fantasy': 48}",This VN is really one of the best out there on Steam.,[],False,"[{'expectation': 'best out', 'aspect': 'performance'}, {'expectation': 'steam', 'aspect': 'gameplay'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",performance,positive
1757,1177980,"Little Kitty, Big City",2024-05-09,0,24.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,9580,359,"{'Cats': 261, 'Cute': 244, 'Wholesome': 220, 'Exploration': 218, 'Sandbox': 209, 'Cozy': 206, 'Family Friendly': 204, 'Comedy': 187, 'Simulation': 186, 'Funny': 186, 'Indie': 183, '3D': 179, 'Cartoony': 164, 'Singleplayer': 159, 'Open World': 155, 'Stylized': 149, 'Colorful': 149, 'Adventure': 138, 'Nonlinear': 88, '3D Platformer': 85}","Little Kitty Big City is an adorable, entertaining journey through a delightful world that's just the right size.",[],False,"[{'expectation': 'disgusted world', 'aspect': 'story'}, {'expectation': 'right size', 'aspect': 'graphics'}]","[{'aspect': 'story', 'sentiment': 'positive'}, {'aspect': 'graphics', 'sentiment': 'neutral'}]",story,positive
1758,1177980,"Little Kitty, Big City",2024-05-09,0,24.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,9580,359,"{'Cats': 261, 'Cute': 244, 'Wholesome': 220, 'Exploration': 218, 'Sandbox': 209, 'Cozy': 206, 'Family Friendly': 204, 'Comedy': 187, 'Simulation': 186, 'Funny': 186, 'Indie': 183, '3D': 179, 'Cartoony': 164, 'Singleplayer': 159, 'Open World': 155, 'Stylized': 149, 'Colorful': 149, 'Adventure': 138, 'Nonlinear': 88, '3D Platformer': 85}","The world of Little Kitty, Big City truly feels like a playground above anything else",[],False,"[{'expectation': 'world of Little Kitty', 'aspect': 'story'}, {'expectation': 'Big City', 'aspect': 'graphics'}]","[{'aspect': 'story', 'sentiment': 'positive'}, {'aspect': 'graphics', 'sentiment': 'positive'}]",story,positive
1759,1177980,"Little Kitty, Big City",2024-05-09,0,24.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,9580,359,"{'Cats': 261, 'Cute': 244, 'Wholesome': 220, 'Exploration': 218, 'Sandbox': 209, 'Cozy': 206, 'Family Friendly': 204, 'Comedy': 187, 'Simulation': 186, 'Funny': 186, 'Indie': 183, '3D': 179, 'Cartoony': 164, 'Singleplayer': 159, 'Open World': 155, 'Stylized': 149, 'Colorful': 149, 'Adventure': 138, 'Nonlinear': 88, '3D Platformer': 85}","Little Kitty, Big City is one of the best cat simulators ever.",[],False,"[{'expectation': 'best cat', 'aspect': 'performance'}, {'expectation': 'simultaneous gameplay', 'aspect': 'gameplay'}]","[{'aspect': 'performance', 'sentiment': 'neutral'}, {'aspect': 'gameplay', 'sentiment': 'neutral'}]",performance,neutral
1760,1110910,Mortal Shell,2021-08-18,0,29.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'RPG']",0,5853,2573,"{'Souls-like': 177, 'Dark Fantasy': 109, 'Action': 103, 'RPG': 93, 'Difficult': 72, 'Violent': 72, 'Singleplayer': 69, 'Action RPG': 53, 'Third Person': 40, 'Atmospheric': 36, 'Hack and Slash': 36, 'Adventure': 29, 'Open World': 23, 'Gore': 17, 'Indie': 16, 'Multiplayer': 15, 'Horror': 15, 'Sexual Content': 14, 'Nudity': 13, 'Rogue-like': 8}",Incredible,[],False,"[{'expectation': 'incredible examples', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
1761,1110910,Mortal Shell,2021-08-18,0,29.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'RPG']",0,5853,2573,"{'Souls-like': 177, 'Dark Fantasy': 109, 'Action': 103, 'RPG': 93, 'Difficult': 72, 'Violent': 72, 'Singleplayer': 69, 'Action RPG': 53, 'Third Person': 40, 'Atmospheric': 36, 'Hack and Slash': 36, 'Adventure': 29, 'Open World': 23, 'Gore': 17, 'Indie': 16, 'Multiplayer': 15, 'Horror': 15, 'Sexual Content': 14, 'Nudity': 13, 'Rogue-like': 8}",Lovingly crafted,[],False,"[{'expectation': 'lovingly crafted', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
1762,1110910,Mortal Shell,2021-08-18,0,29.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'RPG']",0,5853,2573,"{'Souls-like': 177, 'Dark Fantasy': 109, 'Action': 103, 'RPG': 93, 'Difficult': 72, 'Violent': 72, 'Singleplayer': 69, 'Action RPG': 53, 'Third Person': 40, 'Atmospheric': 36, 'Hack and Slash': 36, 'Adventure': 29, 'Open World': 23, 'Gore': 17, 'Indie': 16, 'Multiplayer': 15, 'Horror': 15, 'Sexual Content': 14, 'Nudity': 13, 'Rogue-like': 8}",A beautifully dark adventure,[],False,"[{'expectation': 'beautiful dark adventure', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1763,360740,Downwell,2015-10-15,0,2.99,0,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,7851,269,"{'Precision Platformer': 221, 'Action Roguelike': 171, 'Pixel Graphics': 167, 'Indie': 163, 'Platformer': 159, 'Arcade': 148, '2D Platformer': 142, 'Action': 135, 'Difficult': 131, '2D': 108, 'Fast-Paced': 96, 'Retro': 78, 'Adventure': 73, 'Singleplayer': 62, ""Shoot 'Em Up"": 60, 'Rogue-like': 52, 'Procedural Generation': 38, 'Rogue-lite': 37, 'Replay Value': 32, 'Great Soundtrack': 30}",Falling with style.,[],False,"[{'expectation': 'style', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
1767,342180,Arizona Sunshine®,2016-12-06,17,19.99,2,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Trading Cards', 'VR Support', 'SteamVR Collectibles', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,7335,1902,"{'Action': 367, 'VR': 293, 'Zombies': 251, 'Horror': 220, 'Multiplayer': 220, 'Survival': 215, 'Co-op Campaign': 212, 'Online Co-Op': 202, 'Adventure': 198, 'Gore': 183, 'FPS': 182, 'Shooter': 179, 'First-Person': 175, 'Survival Horror': 172, 'Indie': 156, 'Co-op': 114, 'Open World': 105, 'Violent': 89, 'Singleplayer': 78, 'Post-apocalyptic': 70}",The Best VR Zombie Shooter Yet,[],False,"[{'expectation': 'Best VR', 'aspect': 'gameplay'}, {'expectation': 'Zombe Shooter', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1768,342180,Arizona Sunshine®,2016-12-06,17,19.99,2,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Trading Cards', 'VR Support', 'SteamVR Collectibles', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,7335,1902,"{'Action': 367, 'VR': 293, 'Zombies': 251, 'Horror': 220, 'Multiplayer': 220, 'Survival': 215, 'Co-op Campaign': 212, 'Online Co-Op': 202, 'Adventure': 198, 'Gore': 183, 'FPS': 182, 'Shooter': 179, 'First-Person': 175, 'Survival Horror': 172, 'Indie': 156, 'Co-op': 114, 'Open World': 105, 'Violent': 89, 'Singleplayer': 78, 'Post-apocalyptic': 70}",A New Standard for VR Shooters,[],False,"[{'expectation': 'New Standard', 'aspect': 'innovation'}, {'expectation': 'Standard for VR Shooters', 'aspect': 'gameplay'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",innovation,positive
1770,1846170,Iron Lung,2022-03-09,0,7.99,1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",0,7403,612,"{'Horror': 417, 'Atmospheric': 357, 'Psychological Horror': 343, 'Submarine': 337, 'Underwater': 328, 'Short': 317, 'Indie': 313, 'Pixel Graphics': 306, 'Minimalist': 270, 'Adventure': 251, 'First-Person': 246, 'Sci-fi': 208, 'Abstract': 204, '3D': 194, 'Walking Simulator': 184, 'Exploration': 180, 'Dark': 173, 'Mystery': 145, 'Dystopian ': 120, 'Surreal': 92}","It draws you in, ratchets the tension, and ends with a bang.",[],False,"[{'expectation': 'tears you in', 'aspect': 'story'}, {'expectation': 'bang', 'aspect': 'gameplay'}]","[{'aspect': 'story', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",story,positive
1771,1846170,Iron Lung,2022-03-09,0,7.99,1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",0,7403,612,"{'Horror': 417, 'Atmospheric': 357, 'Psychological Horror': 343, 'Submarine': 337, 'Underwater': 328, 'Short': 317, 'Indie': 313, 'Pixel Graphics': 306, 'Minimalist': 270, 'Adventure': 251, 'First-Person': 246, 'Sci-fi': 208, 'Abstract': 204, '3D': 194, 'Walking Simulator': 184, 'Exploration': 180, 'Dark': 173, 'Mystery': 145, 'Dystopian ': 120, 'Surreal': 92}",It’s a brilliant approach to the horror genre. [...] Iron Lung really is the perfect short-form horror experience.,[],False,"[{'expectation': 'horror genre', 'aspect': 'horror genre'}]","[{'aspect': 'horror genre', 'sentiment': 'positive'}]",horror genre,positive
1773,617830,SUPERHOT VR,2017-05-25,0,24.99,0,"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'SteamVR Collectibles', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,7556,2551,"{'VR': 274, 'Shooter': 241, 'Bullet Time': 232, 'FPS': 224, 'Puzzle': 222, 'Time Manipulation': 217, 'First-Person': 211, 'Atmospheric': 205, 'Cyberpunk': 199, 'Action': 196, 'Cinematic': 195, 'Singleplayer': 192, 'Sci-fi': 178, 'Minimalist': 177, 'Adventure': 173, 'Artificial Intelligence': 168, 'Hero Shooter': 166, 'Combat': 165, 'Old School': 163, 'Retro': 162}",SUPERHOT VR feels downright rapturous,[],False,"[{'expectation': 'rapturous', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1775,617830,SUPERHOT VR,2017-05-25,0,24.99,0,"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'SteamVR Collectibles', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,7556,2551,"{'VR': 274, 'Shooter': 241, 'Bullet Time': 232, 'FPS': 224, 'Puzzle': 222, 'Time Manipulation': 217, 'First-Person': 211, 'Atmospheric': 205, 'Cyberpunk': 199, 'Action': 196, 'Cinematic': 195, 'Singleplayer': 192, 'Sci-fi': 178, 'Minimalist': 177, 'Adventure': 173, 'Artificial Intelligence': 168, 'Hero Shooter': 166, 'Combat': 165, 'Old School': 163, 'Retro': 162}",Feel like a beautiful ballerina of death,[],False,"[{'expectation': 'beautiful ballerina', 'aspect': 'performance'}, {'expectation': 'few people', 'aspect': 'community'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",performance,positive
1776,1944430,Amnesia: The Bunker,2023-06-06,0,7.49,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,7902,533,"{'Horror': 649, 'Survival Horror': 644, 'Atmospheric': 636, 'Immersive Sim': 634, 'Stealth': 631, 'First-Person': 623, 'Survival': 613, 'Singleplayer': 609, 'Difficult': 609, 'Action': 606, 'Action-Adventure': 594, 'Resource Management': 589, 'FPS': 587, 'Exploration': 585, 'Psychological Horror': 572, 'Open World': 438, 'Sandbox': 431, 'Story Rich': 431, 'Adventure': 423, 'Supernatural': 417}",The Bunker is genuinely one of the scariest and most stressful videogames I've ever played.,[],False,"[{'expectation': 'strange videogames', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'negative'}]",gameplay,negative
1778,1944430,Amnesia: The Bunker,2023-06-06,0,7.49,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,7902,533,"{'Horror': 649, 'Survival Horror': 644, 'Atmospheric': 636, 'Immersive Sim': 634, 'Stealth': 631, 'First-Person': 623, 'Survival': 613, 'Singleplayer': 609, 'Difficult': 609, 'Action': 606, 'Action-Adventure': 594, 'Resource Management': 589, 'FPS': 587, 'Exploration': 585, 'Psychological Horror': 572, 'Open World': 438, 'Sandbox': 431, 'Story Rich': 431, 'Adventure': 423, 'Supernatural': 417}","Amnesia: The Bunker is absolutely terrifying. Kino survival horror is back on the menu, boys.",[],False,"[{'expectation': 'incredible survival', 'aspect': 'innovation'}, {'expectation': 'horrible survival horror', 'aspect': 'gameplay'}]","[{'aspect': 'innovation', 'sentiment': 'negative'}, {'aspect': 'gameplay', 'sentiment': 'negative'}]",innovation,negative
1784,304650,SUNLESS SEA,2015-02-06,0,18.99,1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,7661,1566,"{'Exploration': 502, 'Lovecraftian': 415, 'Survival': 367, 'Story Rich': 362, 'Dark': 314, 'Adventure': 298, 'Atmospheric': 290, 'Singleplayer': 275, 'RPG': 274, 'Rogue-like': 225, 'Indie': 222, 'Horror': 216, 'Steampunk': 212, 'Great Soundtrack': 177, 'Open World': 173, 'Rogue-lite': 151, '2D': 137, 'Top-Down': 119, 'Kickstarter': 107, 'Gothic': 102}","a very compelling and satisfying adventure... The realm of possibilities seems endless, and every time I set sail I find something new.",[],False,"[{'expectation': 'relationship of possibilities', 'aspect': 'innovation'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
1787,435400,Hidden Folks,2017-02-15,0,14.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,8890,307,"{'Hidden Object': 259, 'Casual': 169, 'Hand-drawn': 165, 'Indie': 148, 'Puzzle': 136, 'Point & Click': 127, 'Relaxing': 108, 'Funny': 108, '2D': 107, 'Singleplayer': 97, 'Minimalist': 84, 'Cute': 79, 'Family Friendly': 77, 'Touch-Friendly': 53, 'Adventure': 50, 'Isometric': 48, 'Design & Illustration': 41, 'Audio Production': 33, 'Short': 27, 'Great Soundtrack': 17}",2017's Game Of The Year,[],False,"[{'expectation': 'Game Of The Year', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1788,1158940,Blazing Sails,2023-11-13,0,5.09,7,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","['Action', 'Adventure', 'Casual', 'Indie']",0,8207,1201,"{'Co-op': 379, 'Naval Combat': 370, 'Online Co-Op': 357, 'Pirates': 346, 'Character Customization': 331, 'Battle Royale': 330, 'FPS': 329, 'PvP': 322, 'Open World': 312, 'Historical': 307, 'Fast-Paced': 298, 'First-Person': 298, 'Survival': 265, 'Team-Based': 256, 'Competitive': 251, 'Funny': 245, 'Multiplayer': 237, 'Shooter': 235, 'Naval': 234, 'Action': 230}","I love it dude, I'm having so much fun man. I'm having so so much fun.",[],False,"[{'expectation': 'so much fun', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1790,1158940,Blazing Sails,2023-11-13,0,5.09,7,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","['Action', 'Adventure', 'Casual', 'Indie']",0,8207,1201,"{'Co-op': 379, 'Naval Combat': 370, 'Online Co-Op': 357, 'Pirates': 346, 'Character Customization': 331, 'Battle Royale': 330, 'FPS': 329, 'PvP': 322, 'Open World': 312, 'Historical': 307, 'Fast-Paced': 298, 'First-Person': 298, 'Survival': 265, 'Team-Based': 256, 'Competitive': 251, 'Funny': 245, 'Multiplayer': 237, 'Shooter': 235, 'Naval': 234, 'Action': 230}",It's like Sea of Thieves Arena had a child with Totally Accurate Battle Simulator and Apex Legends.,[],False,"[{'expectation': 'accurate Battle', 'aspect': 'gameplay'}, {'expectation': 'accurate Battle Simulator', 'aspect': 'gameplay'}, {'expectation': 'apex Legends', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1792,593280,Cat Quest,2017-08-08,0,12.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,8968,484,"{'Adventure': 240, 'RPG': 228, 'Cats': 219, 'Cute': 184, 'Action': 168, 'Hack and Slash': 162, 'Indie': 143, 'Open World': 140, 'Singleplayer': 138, 'Casual': 114, 'Action RPG': 111, 'Loot': 94, 'Fantasy': 90, 'Funny': 87, '2D': 85, 'Dragons': 81, 'Multiplayer': 81, 'Cozy': 78, 'Wholesome': 77, 'Co-op': 69}","Cat Quest is a game about a cat going on an adventure, nothing more and nothing less, but I’ll tell you what: it’s a bloody good adventure.",[],False,"[{'expectation': 'adventure', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'neutral'}]",gameplay,neutral
1797,1382070,Viewfinder,2023-07-18,0,24.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Indie']",0,7422,448,"{'Puzzle-Platformer': 278, 'Puzzle': 275, 'First-Person': 274, 'Singleplayer': 260, '3D Platformer': 244, 'Psychological': 237, 'Surreal': 234, 'Adventure': 216, 'Physics': 213, 'Action-Adventure': 211, 'Dark Humor': 208, 'Atmospheric': 205, 'Narration': 191, 'Exploration': 186, 'Colorful': 180, 'Abstract': 179, 'Story Rich': 176, 'Platformer': 173, 'Stylized': 165, 'Retro': 155}",Spellbindingly surreal and stimulating to the end,[],False,"[{'expectation': 'strategically surreal', 'aspect': 'graphics'}, {'expectation': 'strategically stimulating', 'aspect': 'progression'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}, {'aspect': 'progression', 'sentiment': 'positive'}]",graphics,positive
1799,1382070,Viewfinder,2023-07-18,0,24.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Indie']",0,7422,448,"{'Puzzle-Platformer': 278, 'Puzzle': 275, 'First-Person': 274, 'Singleplayer': 260, '3D Platformer': 244, 'Psychological': 237, 'Surreal': 234, 'Adventure': 216, 'Physics': 213, 'Action-Adventure': 211, 'Dark Humor': 208, 'Atmospheric': 205, 'Narration': 191, 'Exploration': 186, 'Colorful': 180, 'Abstract': 179, 'Story Rich': 176, 'Platformer': 173, 'Stylized': 165, 'Retro': 155}",Viewfinder is puzzle game heaven,[],False,"[{'expectation': 'puzzle game', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1801,587620,Okami HD,2017-12-12,0,19.99,5,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['Adventure'],0,8820,748,"{'Adventure': 309, 'Mythology': 286, 'Great Soundtrack': 267, 'Story Rich': 263, 'Singleplayer': 227, 'Female Protagonist': 180, 'Classic': 173, 'Atmospheric': 166, 'Cult Classic': 160, 'Action': 152, 'Stylized': 149, 'Colorful': 148, 'Open World': 148, 'Fantasy': 118, 'Action RPG': 99, 'Action-Adventure': 93, 'Anime': 78, 'RPG': 67, 'JRPG': 63, 'Remake': 58}",sharp and crisp and beautiful in a way we could only have dreamed of when it first came out,[],False,"[{'expectation': 'beautiful in a way', 'aspect': 'graphics'}, {'expectation': 'sacrificed of', 'aspect': 'progression'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}, {'aspect': 'progression', 'sentiment': 'positive'}]",graphics,positive
1807,700030,Life is Feudal: MMO,2018-01-12,0,0.0,0,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'In-App Purchases']","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']",0,2960,4301,"{'MMORPG': 260, 'Open World Survival Craft': 256, 'Medieval': 255, 'PvP': 248, 'Survival': 244, 'Historical': 239, 'Base-Building': 237, 'Sandbox': 236, 'Third Person': 234, 'Economy': 219, 'Massively Multiplayer': 218, 'Crafting': 210, 'Simulation': 201, 'Early Access': 195, 'Building': 194, 'Action': 182, 'Open World': 178, 'Team-Based': 175, 'Adventure': 169, 'RPG': 156}","Life is Feudal: MMO has been significantly refined through development, targeted rebalancing, and the elimination of bugs while maintaining a strong bond with its community, with a special nod to the contributions of modders.",[],False,"[{'expectation': 'significant refinement', 'aspect': 'performance'}, {'expectation': 'targeted rebalancing', 'aspect': 'performance'}, {'expectation': 'special nod to the contributions', 'aspect': 'community'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",performance,positive
1810,1321440,Cassette Beasts,2023-04-26,0,19.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Indie', 'RPG']",0,8263,425,"{'Controller': 23779, 'Comedy': 23707, 'Creature Collector': 21984, 'Local Co-Op': 21707, 'Turn-Based Combat': 21478, 'PvP': 21342, 'Co-op': 19440, '3D': 17913, 'Relaxing': 17414, 'Collectathon': 14379, 'Sandbox': 14357, 'Cartoony': 14267, 'JRPG': 13570, 'RPG': 13564, 'Open World': 13557, 'Adventure': 13551, 'Singleplayer': 13526, 'Pixel Graphics': 13523, '2D': 13518, 'Colorful': 13515}","Cassette Beasts is a lesson in how to make a game that is delightful, cosy and brimming with nostalgia without being condescending towards your adult audience",[],False,"[{'expectation': 'nappy mood', 'aspect': 'performance'}, {'expectation': 'adult audience', 'aspect': 'community'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",performance,positive
1811,1321440,Cassette Beasts,2023-04-26,0,19.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Indie', 'RPG']",0,8263,425,"{'Controller': 23779, 'Comedy': 23707, 'Creature Collector': 21984, 'Local Co-Op': 21707, 'Turn-Based Combat': 21478, 'PvP': 21342, 'Co-op': 19440, '3D': 17913, 'Relaxing': 17414, 'Collectathon': 14379, 'Sandbox': 14357, 'Cartoony': 14267, 'JRPG': 13570, 'RPG': 13564, 'Open World': 13557, 'Adventure': 13551, 'Singleplayer': 13526, 'Pixel Graphics': 13523, '2D': 13518, 'Colorful': 13515}",Cassette Beasts is wonderfully carefree,[],False,"[{'expectation': 'beautiful carefree', 'aspect': 'performance'}]","[{'aspect': 'performance', 'sentiment': 'positive'}]",performance,positive
